6;V00228;EQUIPEMENT ATELIER;DIVERS EQUIPEMENT ATELIER;95300;ENNERY;10/04/2015;27.95;33.35
7;V00676;ELECTRICITE;BOUGIE DE PRECHAUFFAGE;95520;OSNY;10/12/2015;55.51;39.99
7;V01258;PNEUS;PNEUS;94410;ST MAURICE;30/06/2017;104;38.15
7;V01162;VITRAGE;PARE BRISE, LUNETTE;95300;HEROUVILLE;13/10/2016;276.20;26
1;V00636;LIQUIDE;HUILE MOTEUR;95310;ST OUEN L AUMONE;11/09/2015;18.39;37.90
8;V00991;ENTRAINEMENT;COURROIES;94320;THIAIS;05/10/2017;20.69;9.09
1;V00074;FREINAGE;DISQUE;95250;BEAUCHAMP;22/05/2017;-45;35.56
8;V00572;EQUIPEMENT ATELIER;CONSOMABLE;95650;PUISEUX PONTOISE;27/09/2016;4.95;19.60
8;V00968;ENTRAINEMENT;COURROIES;95310;ST OUEN L AUMONE;30/06/2017;35.43;36.13
5;V00411;DIRECTION, SUSPENSION, TRANSMISSION;RESSORT;;;07/08/2015;106.47;34.61
1;V00105;ENTRAINEMENT;COURROIES;95320;SAINT LEU LA FORET;11/05/2017;14.28;39.99
6;V00601;FILTRATION;FILTRE HABITACLE;95310;ST OUEN L AUMONE;23/04/2015;8.85;25.65
8;V00166;ELECTRICITE;BATTERIE;95650;PUISEUX PONTOISE;28/07/2016;120.16;32.01
7;V00739;ENTRAINEMENT;DEMARREUR;95000;CERGY;05/11/2015;141.81;34.48
7;V00676;FILTRATION;FILTRE A AIR;95520;OSNY;17/03/2015;11.07;29.36
5;V00431;FILTRATION;FILTRE HABITACLE;;;26/06/2017;29.92;31.32
8;V00572;EQUIPEMENT ATELIER;OUTILLAGE;95650;PUISEUX PONTOISE;28/05/2015;23.01;19.99
1;V01081;FILTRATION;FILTRE HABITACLE;60240;FLEURY;30/03/2015;14.13;29.37
5;V00411;ENTRAINEMENT;COURROIES;;;30/12/2016;7.28;51.37
7;V00739;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;95000;CERGY;07/09/2015;103.35;47.28
5;V00411;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;;;06/04/2017;44.26;41.93
5;V00411;ENTRAINEMENT;GALET, POULIE, DAMPER;;;10/11/2016;56.30;33.07
1;V01283;ELECTRICITE;CAPTEURS, SONDES;95420;MAGNY EN VEXIN;15/12/2017;-45.60;53.62
7;V01039;FREINAGE;DISQUE;95420;CLERY EN VEXIN;23/04/2016;61.50;42
1;V00992;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;95220;HERBLAY;30/01/2017;229.51;53.10
8;V00572;LIQUIDE;DIVERS LIQUIDES;95650;PUISEUX PONTOISE;13/05/2016;15.03;12.18
5;V00411;ENTRAINEMENT;POMPE A EAU;;;01/07/2016;55.98;38.34
1;V00937;FREINAGE;KIT DE FREIN;95310;ST OUEN L AUMONE;31/01/2017;104.68;36.73
1;V00937;FILTRATION;FILTRE A CARBURANT;95310;ST OUEN L AUMONE;01/04/2016;26.94;25.65
2;V00150;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;95310;SAINT OUEN L'AUMONE;21/10/2015;172.09;51.66
5;V00411;DIVERS;DIVERS 0;;;08/11/2017;44.72;58.63
5;V00974;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;;;20/09/2017;-9.22;33.30
6;V00752;FILTRATION;FILTRE HABITACLE;95450;VIGNY;14/01/2016;9.90;29.39
1;V00074;COMPTABILITE;CONSIGNE;95250;BEAUCHAMP;21/07/2017;-83.34;40
11;V00776;EQUIPEMENT ATELIER;MATERIEL;92230;GENNEVILLIERS;17/12/2015;88.32;40.90
6;V00979;FILTRATION;FILTRE A CARBURANT;95450;VIGNY;28/04/2017;31.50;26.10
1;V00636;FILTRATION;FILTRE HABITACLE;95310;ST OUEN L AUMONE;18/04/2016;76.17;29.36
5;V00430;LIQUIDE;HUILE MOTEUR;;;27/02/2016;15.14;37.91
5;V00411;ECHAPPEMENT;TUBE, SILENCIEUX;;;07/04/2016;50.79;35.24
8;V00166;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;95650;PUISEUX PONTOISE;30/01/2016;33.99;47.28
1;V00662;VITRAGE;DIVERS VITRAGE 0;95310;ST OUEN L AUMONE;28/12/2017;108.29;55.60
2;V00150;DIVERS;DIVERS 0;95310;SAINT OUEN L'AUMONE;14/12/2016;453.90;26.20
1;V01145;ECHAPPEMENT;ACCESSOIRES DE MONTAGE;95840;VILLIERS ADAM;04/05/2016;4.68;60.68
7;V01044;ECHAPPEMENT;TUBE, SILENCIEUX;95480;PIERRELAYE;20/10/2015;48.08;19.47
1;V00937;ELECTRICITE;CAPTEURS, SONDES;95310;ST OUEN L AUMONE;03/03/2016;-36;25
6;V00331;FILTRATION;FILTRE A CARBURANT;95640;MARINES;24/03/2016;23.35;25.65
5;V00411;DIVERS;DIVERS 0;;;25/06/2016;32.85;39.12
5;V00411;DIVERS;BAGUE, JOINT;;;13/07/2015;18.15;33.83
5;V00411;ELECTRICITE;BATTERIE;;;29/07/2016;55.23;38.19
8;V00968;FREINAGE;KIT DE FREIN;95310;ST OUEN L AUMONE;11/08/2017;44.65;36.84
1;V01168;VITRAGE;DIVERS VITRAGE 0;60230;CHAMBLY;02/03/2017;37.16;43.76
8;V01009;FREINAGE;PLAQUETTE;78130;LES MUREAUX;29/09/2017;38.60;27.49
7;V00740;DIRECTION, SUSPENSION, TRANSMISSION;ROULEMENT;95300;ENNERY;04/07/2017;61.86;30.76
8;V00968;FILTRATION;FILTRE A HUILE;95310;ST OUEN L AUMONE;04/03/2016;14.83;21.71
5;V00411;DIVERS;BAGUE, JOINT;;;19/11/2016;15.80;33.92
5;V00411;ELECTRICITE;LEVE VITRE;;;01/06/2017;152.34;31.67
5;V01105;DIRECTION, SUSPENSION, TRANSMISSION;TRANSMISSION;.;.;30/06/2017;82.55;39.58
5;V00559;LIQUIDE;LIQUIDE DE FREIN;60119;HENONVILLE;21/06/2017;3.03;43.23
1;V00716;29;;95480;PIERRELAYE;09/04/2015;84.44;52.18
6;V00752;FILTRATION;FILTRE A HUILE;95450;VIGNY;29/01/2015;12.89;25.68
7;V00739;VITRAGE;DIVERS VITRAGE 0;95000;CERGY;04/07/2016;24.30;33.33
8;V01009;FILTRATION;FILTRE A HUILE;78130;LES MUREAUX;13/04/2016;6.10;21.64
1;V00937;DIVERS;CABLE;95310;ST OUEN L AUMONE;02/11/2015;19.59;44.26
6;V00979;FILTRATION;FILTRE A AIR;95450;VIGNY;22/08/2017;9.21;31.38
1;V00330;ENTRAINEMENT;ALTERNATEUR;95015;CERGY PONTOISE;04/07/2017;144;69.71
1;V00937;FREINAGE;DISQUE;95310;ST OUEN L AUMONE;10/01/2017;-65.15;42
8;V00968;FREINAGE;DISQUE;95310;ST OUEN L AUMONE;21/12/2016;31.96;37.48
7;V00739;FILTRATION;FILTRE A AIR;95000;CERGY;31/01/2017;9;25.56
7;V00749;DIVERS;DIVERS 0;78570;CHANTELOUP LES VIGNES;19/04/2016;246;6.50
7;V00739;FILTRATION;FILTRE A HUILE;95000;CERGY;11/08/2015;13.13;21.78
1;V01122;FILTRATION;FILTRE A HUILE;95310;ST OUEN L AUMONE;14/06/2017;6.82;29.47
5;V00974;EQUIPEMENT ATELIER;CONSOMABLE;;;13/04/2017;9.05;33.26
8;V00166;EQUIPEMENT ATELIER;CONSOMABLE;95650;PUISEUX PONTOISE;09/02/2016;17.34;-18.17
8;V01180;PNEUS;PNEUS;95650;PUISEUX PONTOISE;13/06/2017;940.62;0
5;V00411;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;PLAQUE D'IMMATRICULATION;;;26/05/2015;18;52.22
6;V00192;FILTRATION;FILTRE A HUILE;95650;PUISEUX-PONTOISE;16/06/2017;6.18;29.61
7;V00739;VITRAGE;RETROVISEUR, MIROIR;95000;CERGY;10/10/2016;53.82;31.62
1;V00177;EQUIPEMENT ATELIER;OUTILLAGE;95280;JOUY LE MOUTIER;02/10/2015;61;30
1;V01122;EQUIPEMENT ATELIER;CONSOMABLE;95310;ST OUEN L AUMONE;13/04/2016;192.58;42.85
8;V00968;FREINAGE;DISQUE;95310;ST OUEN L AUMONE;10/05/2016;107.23;30.73
1;V00358;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;;;09/05/2017;28.16;37.50
2;V01157;EQUIPEMENT ATELIER;CONSOMABLE;93170;BAGNOLET;15/09/2016;0;0
5;V01105;VITRAGE;DIVERS VITRAGE 0;.;.;29/07/2016;11.74;31.09
5;V00411;ECHAPPEMENT;ACCESSOIRES DE MONTAGE;;;19/05/2015;2.68;47.39
6;V00331;DIRECTION, SUSPENSION, TRANSMISSION;;95640;MARINES;14/01/2015;220.04;40.06
6;V00331;ENTRAINEMENT;COURROIES;95640;MARINES;26/06/2015;17.43;49.97
5;V00411;LIQUIDE;HUILE MOTEUR;;;07/02/2015;2.94;40.48
5;V00411;LIQUIDE;LIQUIDE DE FREIN;;;29/06/2016;3.01;42.86
5;V00974;FILTRATION;FILTRE A HUILE;;;06/09/2016;6.51;25.65
11;V00855;VITRAGE;ABRASIF, MASQUAGE;59200;TOURCOING;04/06/2015;319;31.21
5;V00411;27;;;;17/02/2015;63.84;35.28
7;V00739;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;PLAQUE D'IMMATRICULATION;95000;CERGY;10/05/2017;9;52.22
1;V01201;FILTRATION;FILTRE A CARBURANT;95520;OSNY;18/03/2017;5.89;21.73
5;V00411;FILTRATION;FILTRE HABITACLE;;;15/09/2017;14.96;42.78
5;V01230;ELECTRICITE;CAPTEURS, SONDES;95000;CERGY;04/05/2017;3.75;25.87
1;V01029;FILTRATION;FILTRE A AIR;95800;CERGY;07/08/2015;10.88;29.41
1;V01201;ECHAPPEMENT;ACCESSOIRES DE MONTAGE;95520;OSNY;26/04/2017;5.79;39.90
5;V00411;ENTRAINEMENT;COURROIES;;;13/01/2016;13.98;59.51
5;V00411;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;;;04/04/2017;46.10;38
8;V01009;FREINAGE;PLAQUETTE;78130;LES MUREAUX;22/07/2016;18;27.50
2;V00841;VITRAGE;DIVERS VITRAGE 0;95220;HERBLAY;23/10/2017;769.56;35.23
1;V01144;COMPTABILITE;DIVERS COMPTABILITE;75017;PARIS 17EME ARRONDISSEMENT;04/06/2016;0;0
1;V00937;ENTRAINEMENT;POMPE A EAU;95310;ST OUEN L AUMONE;14/10/2015;52.39;43.08
6;V00752;FILTRATION;FILTRE A CARBURANT;95450;VIGNY;24/06/2015;55.79;29.77
5;V00413;LIQUIDE;HUILE MOTEUR;95610;ERAGNY;11/09/2015;21.01;45.64
2;V00150;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;95310;SAINT OUEN L'AUMONE;17/10/2015;2.73;61.54
