2;V01157;ECLAIRAGE;LAMPE, AMPOULE, AMPOULE PHARE;93170;BAGNOLET;27/02/2017;84;23.81
2;V00778;VITRAGE;ABRASIF, MASQUAGE;78370;PLAISIR;02/01/2017;16.60;30
6;V00752;FILTRATION;FILTRE HABITACLE;95450;VIGNY;02/06/2015;9.50;29.37
5;V00413;ELECTRICITE;DIVERS ELECTRICITE 0;95610;ERAGNY;24/03/2016;2.97;31.99
5;V00411;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ADDITIF;;;04/06/2016;121.95;19.35
1;V01122;FILTRATION;FILTRE HABITACLE;95310;ST OUEN L AUMONE;23/02/2017;-14.69;29.41
7;V00641;ENTRAINEMENT;COURROIES;95650;BOISSY L AILLERIE;09/11/2016;15.36;59.51
1;V00937;DIVERS;DIVERS 0;95310;ST OUEN L AUMONE;15/02/2016;9.56;31.38
5;V00411;FILTRATION;FILTRE HABITACLE;;;04/06/2015;26.16;29.36
8;V00166;ELECTRICITE;CAPTEURS, SONDES;95650;PUISEUX PONTOISE;22/07/2015;31.50;28.13
1;V00937;FREINAGE;PLAQUETTE;95310;ST OUEN L AUMONE;23/02/2016;2.39;42.26
2;V00806;VITRAGE;ACCESSOIRE PARE BRISE, VITRAGE;95100;ARGENTEUIL;21/09/2017;45.48;55.80
2;V00806;EQUIPEMENT ATELIER;EPI;95100;ARGENTEUIL;07/09/2016;46.65;28.83
7;V00739;ELECTRICITE;RELAIS, FUSIBLE, FAISCEAU, CONTACTEUR;95000;CERGY;19/08/2016;18.04;29.10
1;V00937;FILTRATION;FILTRE A CARBURANT;95310;ST OUEN L AUMONE;29/01/2016;-17.78;25.65
1;V01081;18;;60240;FLEURY;26/03/2015;33.86;37.60
7;V00676;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;95520;OSNY;01/06/2017;-33.55;43.61
5;V00323;DIRECTION, SUSPENSION, TRANSMISSION;BUTEE, SEMELLE, COUPELLE, KIT DE PROTECTION;95650;PUISEUX PONTOISE;19/12/2017;30.58;26.68
7;V00739;FREINAGE;FLEXIBLE DE FREIN;95000;CERGY;23/07/2015;24.90;30.64
5;V00411;FILTRATION;FILTRE A CARBURANT;;;18/02/2016;38.43;27.04
5;V00424;FILTRATION;FILTRE HABITACLE;;;07/07/2016;22.82;29.36
5;V00411;DIRECTION, SUSPENSION, TRANSMISSION;VERIN DE HAYON;;;13/11/2015;26.16;14.98
5;V00411;FREINAGE;KIT DE FREIN;;;25/08/2016;61.75;8.53
5;V00411;EQUIPEMENT ATELIER;OUTILLAGE;;;22/12/2016;241.20;17.22
